visit_id,doctor_id,rep_id,visit_date,prescriptions_before,prescriptions_after
2471,D0306,R016,2025-10-12,65,67.0
2472,D0306,R010,2025-08-31,65,66.5
2473,D0307,R007,2025-08-02,45,54.0
2474,D0307,R017,2025-11-11,45,42.4
2475,D0307,R017,2025-11-27,45,42.0
2476,D0307,R006,2025-09-07,45,44.4
2477,D0308,R010,2026-05-25,37,35.8
2478,D0308,R015,2025-10-02,37,35.3
2479,D0308,R010,2026-05-04,37,40.0
2480,D0308,R015,2026-06-14,37,48.3
2481,D0309,R003,2026-06-16,72,79.0
2482,D0309,R003,2025-12-29,72,72.6
2483,D0309,R003,2025-08-27,72,80.6
2484,D0309,R007,2025-07-19,72,74.5
2485,D0310,R013,2026-04-02,37,38.3
2486,D0310,R025,2026-01-20,37,43.6
2487,D0310,R025,2026-05-17,37,41.4
2488,D0310,R004,2025-10-02,37,37.4
2489,D0310,R025,2026-05-18,37,37.6
2490,D0310,R012,2026-01-10,37,38.4
2491,D0310,R004,2026-06-12,37,40.0
2492,D0311,R008,2026-07-07,18,11.2
2493,D0311,R014,2025-08-19,18,21.7
2494,D0311,R021,2026-06-26,18,26.6
2495,D0311,R008,2025-11-24,18,26.6
2496,D0312,R006,2026-02-20,25,27.2
2497,D0312,R017,2026-02-20,25,27.9
2498,D0312,R006,2025-08-01,25,26.0
2499,D0312,R006,2026-05-31,25,26.5
2500,D0312,R006,2026-02-27,25,21.8
2501,D0312,R006,2026-02-06,25,25.5
2502,D0312,R007,2026-07-08,25,26.3
2503,D0312,R006,2025-10-20,25,21.8
2504,D0313,R016,2025-10-12,52,50.7
2505,D0313,R016,2026-01-25,52,52.2
2506,D0313,R016,2025-10-09,52,60.2
2507,D0313,R011,2026-02-16,52,58.0
2508,D0313,R015,2026-03-21,52,51.8
2509,D0313,R016,2025-10-30,52,51.7
2510,D0314,R009,2026-05-25,24,25.7
2511,D0314,R009,2026-04-04,24,21.3
2512,D0314,R009,2025-12-14,24,24.9
2513,D0314,R014,2026-06-16,24,25.5
2514,D0314,R009,2025-12-26,24,18.9
2515,D0314,R014,2025-11-20,24,22.5
2516,D0314,R009,2025-10-29,24,22.7
2517,D0315,R003,2026-04-28,12,16.6
2518,D0315,R006,2026-06-25,12,11.7
2519,D0315,R003,2026-03-11,12,12.3
2520,D0315,R024,2025-11-06,12,15.5
2521,D0315,R017,2025-07-20,12,11.2
2522,D0315,R003,2025-08-30,12,16.8
2523,D0316,R001,2026-02-09,11,20.1
2524,D0316,R022,2025-12-25,11,14.4
2525,D0316,R002,2025-08-08,11,9.8
2526,D0316,R022,2025-09-14,11,12.4
2527,D0316,R002,2025-07-22,11,9.0
2528,D0316,R020,2025-10-29,11,15.6
2529,D0316,R020,2026-05-22,11,6.0
2530,D0316,R023,2025-07-21,11,16.3
2531,D0316,R018,2026-01-20,11,13.6
2532,D0316,R001,2026-06-03,11,15.2
2533,D0316,R019,2025-08-04,11,18.0
2534,D0317,R002,2025-07-25,71,75.3
2535,D0317,R018,2025-08-14,71,74.4
2536,D0318,R021,2026-01-12,21,27.2
2537,D0318,R014,2026-03-08,21,20.9
2538,D0318,R008,2026-02-22,21,25.6
2539,D0318,R008,2026-03-06,21,22.6
2540,D0318,R008,2026-07-02,21,22.2
2541,D0318,R021,2026-07-12,21,21.8
2542,D0318,R008,2025-08-17,21,19.9
2543,D0318,R008,2025-09-07,21,22.1
2544,D0318,R009,2025-09-20,21,23.5
2545,D0318,R009,2026-06-20,21,25.5
2546,D0319,R015,2025-10-14,37,37.7
2547,D0319,R010,2025-12-30,37,40.0
2548,D0319,R011,2025-09-14,37,38.0
2549,D0319,R016,2025-12-08,37,43.4
2550,D0319,R016,2025-07-19,37,36.6
2551,D0319,R015,2026-05-29,37,39.9
2552,D0320,R020,2025-07-29,52,54.2
2553,D0320,R020,2025-07-18,52,51.5
2554,D0320,R022,2025-09-30,52,50.7
2555,D0320,R019,2026-04-25,52,54.0
2556,D0320,R001,2025-12-27,52,55.1
2557,D0320,R023,2025-11-08,52,56.0
2558,D0320,R001,2025-07-30,52,53.8
2559,D0320,R019,2025-08-13,52,57.7
2560,D0320,R018,2026-04-08,52,55.3
2561,D0320,R022,2026-06-23,52,57.0
2562,D0320,R023,2026-04-14,52,53.2
2563,D0320,R019,2025-07-25,52,48.6
2564,D0320,R001,2026-07-08,52,56.4
2565,D0320,R019,2025-07-23,52,49.3
2566,D0321,R008,2025-10-24,80,86.1
2567,D0321,R009,2026-02-16,80,80.7
2568,D0321,R014,2025-08-04,80,79.7
2569,D0322,R011,2025-08-02,63,69.3
2570,D0322,R016,2026-07-14,63,60.0
2571,D0322,R010,2025-10-25,63,67.3
2572,D0322,R016,2026-04-27,63,63.6
2573,D0322,R016,2026-06-30,63,63.2
2574,D0322,R010,2025-11-04,63,61.8
2575,D0322,R016,2025-10-23,63,64.8
2576,D0322,R011,2026-05-02,63,61.8
2577,D0322,R016,2026-03-12,63,62.1
2578,D0322,R010,2025-12-07,63,64.8
2579,D0322,R015,2025-11-26,63,62.5
2580,D0323,R014,2025-11-13,90,91.8
2581,D0323,R008,2026-05-10,90,85.9
2582,D0323,R009,2026-04-08,90,90.6
2583,D0324,R021,2025-12-07,26,33.9
2584,D0324,R008,2025-10-15,26,30.3
2585,D0324,R008,2025-08-25,26,28.0
2586,D0324,R009,2026-05-11,26,30.1
2587,D0324,R021,2026-04-13,26,31.6
2588,D0324,R014,2025-10-06,26,31.1
2589,D0324,R008,2026-03-14,26,26.1
2590,D0324,R009,2026-06-10,26,26.4
2591,D0324,R021,2025-10-23,26,33.2
2592,D0324,R021,2026-01-23,26,25.3
2593,D0324,R014,2025-11-28,26,30.1
2594,D0324,R021,2026-03-06,26,27.8
2595,D0324,R021,2026-02-08,26,30.2
2596,D0325,R022,2025-12-03,34,34.0
2597,D0325,R023,2026-01-08,34,38.7
2598,D0325,R022,2026-02-23,34,29.1
2599,D0326,R003,2025-10-19,42,44.2
2600,D0326,R017,2026-07-15,42,43.8
2601,D0326,R006,2025-10-30,42,48.1
2602,D0326,R003,2025-07-16,42,39.3
2603,D0326,R007,2025-07-29,42,39.4
2604,D0326,R017,2026-01-07,42,37.7
2605,D0326,R017,2026-01-11,42,43.7
2606,D0326,R006,2026-02-05,42,47.2
2607,D0326,R007,2026-06-09,42,38.5
2608,D0326,R007,2026-06-30,42,41.1
2609,D0326,R005,2026-05-15,42,48.0
2610,D0327,R022,2026-04-23,55,57.9
2611,D0327,R020,2026-01-02,55,51.9
2612,D0327,R018,2026-05-29,55,59.0
2613,D0327,R001,2025-11-11,55,62.0
2614,D0327,R018,2025-10-14,55,60.6
2615,D0327,R018,2026-06-17,55,58.3
2616,D0328,R011,2025-09-16,58,61.4
2617,D0328,R015,2025-11-09,58,63.9
2618,D0328,R011,2026-04-15,58,66.4
2619,D0328,R011,2026-04-14,58,58.6
2620,D0328,R010,2026-02-26,58,61.0
2621,D0328,R011,2026-07-03,58,58.0
2622,D0328,R010,2025-10-09,58,62.1
2623,D0328,R010,2026-02-23,58,60.0
2624,D0328,R011,2025-11-20,58,62.5
2625,D0328,R011,2025-12-31,58,59.5
2626,D0328,R010,2025-12-27,58,62.3
2627,D0328,R015,2026-02-28,58,61.5
2628,D0328,R016,2026-07-09,58,53.5
2629,D0329,R001,2025-08-14,12,15.8
2630,D0329,R002,2025-10-15,12,12.4
2631,D0329,R020,2025-10-26,12,17.0
2632,D0329,R002,2025-09-04,12,13.1
2633,D0329,R020,2025-12-18,12,12.6
2634,D0329,R002,2026-07-04,12,7.1
2635,D0329,R022,2025-07-31,12,12.0
2636,D0329,R018,2025-09-14,12,15.2
2637,D0329,R018,2026-04-07,12,18.5
2638,D0329,R020,2025-10-10,12,8.7
2639,D0330,R016,2025-10-22,31,27.4
2640,D0330,R015,2025-12-11,31,31.1
2641,D0330,R016,2026-06-07,31,31.6
2642,D0330,R010,2026-06-19,31,27.1
2643,D0330,R015,2026-07-08,31,37.5
2644,D0330,R016,2025-10-06,31,28.8
2645,D0330,R015,2026-04-20,31,34.1
2646,D0330,R016,2025-10-24,31,33.0
2647,D0330,R010,2025-10-28,31,32.9
2648,D0330,R011,2025-11-18,31,37.9
2649,D0330,R015,2025-08-01,31,40.1
2650,D0330,R016,2025-10-03,31,32.3
2651,D0330,R015,2025-10-04,31,28.7
2652,D0331,R018,2025-12-17,31,34.4
2653,D0331,R018,2025-08-15,31,33.4
2654,D0331,R022,2026-04-12,31,29.5
2655,D0331,R018,2025-09-19,31,36.3
2656,D0331,R023,2025-12-05,31,39.8
2657,D0331,R001,2025-09-25,31,37.5
2658,D0331,R001,2026-07-12,31,31.4
2659,D0331,R018,2025-12-11,31,34.8
2660,D0332,R006,2026-01-05,25,25.7
2661,D0332,R017,2025-08-13,25,29.4
2662,D0332,R017,2025-12-05,25,31.6
2663,D0332,R024,2026-06-09,25,21.6
2664,D0333,R009,2026-06-25,34,33.2
2665,D0333,R014,2025-09-23,34,36.3
2666,D0333,R009,2026-05-02,34,32.0
2667,D0333,R008,2025-07-21,34,34.4
2668,D0333,R021,2026-04-06,34,37.4
2669,D0333,R008,2025-10-14,34,32.5
2670,D0334,R016,2025-09-06,32,35.6
2671,D0334,R010,2026-06-16,32,34.6
2672,D0334,R010,2026-04-17,32,32.7
2673,D0334,R010,2025-10-03,32,26.7
2674,D0334,R016,2025-08-24,32,30.9
2675,D0334,R015,2025-11-13,32,37.6
2676,D0334,R010,2025-12-07,32,33.5
2677,D0334,R011,2026-06-24,32,32.4
2678,D0334,R015,2026-01-06,32,37.1
2679,D0335,R007,2025-12-16,68,70.4
2680,D0335,R024,2025-09-11,68,67.6
2681,D0335,R003,2025-09-17,68,72.4
2682,D0335,R003,2026-01-21,68,70.4
2683,D0335,R007,2025-11-03,68,74.7
2684,D0335,R024,2026-05-05,68,69.3
2685,D0335,R017,2025-07-26,68,67.3
2686,D0335,R006,2026-01-18,68,65.5
2687,D0335,R007,2026-02-02,68,70.2
2688,D0335,R017,2025-09-09,68,70.7
2689,D0335,R007,2026-02-06,68,69.6
2690,D0335,R003,2026-07-11,68,69.9
2691,D0336,R008,2026-05-20,73,77.1
2692,D0336,R008,2025-07-31,73,70.4
2693,D0336,R009,2025-07-23,73,73.9
2694,D0336,R014,2026-04-06,73,76.5
2695,D0336,R009,2025-12-31,73,76.8
2696,D0336,R014,2025-12-19,73,73.4
2697,D0336,R009,2025-11-09,73,76.4
2698,D0336,R008,2025-09-20,73,70.9
2699,D0337,R023,2026-02-20,65,69.7
2700,D0337,R001,2026-04-07,65,70.3
2701,D0337,R023,2026-01-29,65,64.3
2702,D0337,R001,2026-03-11,65,69.7
2703,D0337,R023,2025-11-08,65,64.4
2704,D0337,R020,2026-06-16,65,68.3
2705,D0337,R023,2025-11-03,65,68.5
2706,D0337,R020,2026-02-19,65,71.8
2707,D0337,R002,2026-02-17,65,64.1
2708,D0338,R012,2025-12-31,52,59.1
2709,D0338,R013,2026-06-22,52,53.6
2710,D0338,R012,2025-09-02,52,56.6
2711,D0338,R004,2026-03-04,52,51.5
2712,D0338,R012,2025-11-24,52,53.1
2713,D0338,R013,2025-12-26,52,53.1
2714,D0338,R013,2026-07-15,52,59.0
2715,D0338,R025,2025-11-07,52,53.6
2716,D0338,R004,2025-11-07,52,54.3
2717,D0338,R025,2026-02-09,52,54.9
2718,D0338,R025,2026-02-16,52,56.6
2719,D0339,R014,2026-02-24,23,27.5
2720,D0339,R014,2025-12-24,23,21.7
2721,D0339,R014,2025-12-21,23,27.2
2722,D0340,R016,2026-03-20,8,11.5
2723,D0340,R016,2025-10-10,8,13.6
2724,D0340,R015,2026-01-04,8,8.0
2725,D0340,R015,2025-09-14,8,14.7
2726,D0340,R016,2026-03-16,8,7.9
2727,D0340,R015,2025-08-11,8,9.8
2728,D0340,R011,2026-06-09,8,9.8
2729,D0340,R011,2026-05-03,8,11.0
2730,D0340,R010,2026-06-23,8,11.9
2731,D0341,R009,2025-11-01,39,42.8
2732,D0341,R021,2026-06-13,39,42.9
2733,D0342,R018,2025-09-24,68,72.4
2734,D0342,R001,2025-08-23,68,74.7
2735,D0342,R020,2026-07-07,68,67.4
2736,D0342,R002,2025-08-29,68,70.6
2737,D0343,R015,2026-02-06,53,56.2
2738,D0343,R011,2025-10-13,53,58.1
2739,D0343,R011,2026-04-02,53,59.5
2740,D0343,R010,2025-08-18,53,50.4
2741,D0343,R010,2025-07-16,53,54.9
2742,D0343,R010,2025-08-22,53,53.1
2743,D0343,R010,2026-07-05,53,55.8
2744,D0343,R015,2026-02-17,53,46.7
2745,D0343,R010,2026-04-21,53,53.4
2746,D0343,R011,2025-11-20,53,62.7
2747,D0344,R004,2026-02-08,21,28.1
2748,D0344,R025,2026-05-04,21,26.2
2749,D0344,R012,2026-05-18,21,30.0
2750,D0345,R005,2026-05-23,48,55.5
2751,D0345,R024,2026-06-05,48,45.3
2752,D0345,R003,2025-07-31,48,51.4
2753,D0345,R006,2026-07-11,48,48.7
2754,D0346,R021,2025-09-26,96,101.8
2755,D0346,R014,2026-02-28,96,99.8
2756,D0346,R021,2026-01-12,96,99.6
2757,D0346,R021,2025-10-11,96,100.8
2758,D0346,R009,2026-05-15,96,90.9
2759,D0346,R008,2026-05-22,96,91.1
2760,D0346,R008,2026-04-14,96,96.3
2761,D0346,R008,2025-08-14,96,100.5
2762,D0346,R021,2026-01-11,96,103.1
2763,D0347,R025,2026-03-02,34,41.8
2764,D0347,R004,2025-09-07,34,37.0
2765,D0347,R012,2026-05-26,34,40.1
2766,D0347,R013,2025-11-02,34,38.9
2767,D0347,R013,2025-10-01,34,35.7
2768,D0347,R012,2025-07-22,34,38.6
2769,D0347,R025,2026-02-11,34,32.4
2770,D0347,R012,2026-02-22,34,40.6
2771,D0347,R013,2026-04-05,34,33.9
2772,D0347,R004,2026-05-07,34,33.7
2773,D0347,R004,2026-03-18,34,37.1
2774,D0348,R011,2026-01-12,97,101.8
2775,D0348,R015,2026-04-15,97,102.8
2776,D0348,R010,2025-09-27,97,96.9
2777,D0348,R011,2026-02-08,97,99.9
2778,D0348,R015,2025-11-09,97,105.1
2779,D0348,R015,2026-03-19,97,99.1
2780,D0348,R015,2026-01-21,97,98.8
2781,D0348,R016,2025-08-08,97,98.8
2782,D0348,R015,2025-11-27,97,103.0
2783,D0348,R015,2025-10-13,97,102.4
2784,D0348,R010,2026-01-24,97,95.7
2785,D0348,R010,2025-09-04,97,101.8
2786,D0348,R015,2025-12-15,97,99.2
2787,D0349,R022,2026-05-31,50,51.0
2788,D0349,R022,2026-06-23,50,50.2
2789,D0349,R022,2025-07-27,50,54.6
2790,D0349,R001,2026-04-16,50,55.4
2791,D0349,R019,2025-09-19,50,55.1
2792,D0349,R020,2026-03-09,50,54.9
2793,D0349,R020,2025-09-21,50,52.6
2794,D0349,R022,2026-04-02,50,49.1
2795,D0349,R002,2025-12-28,50,49.5
2796,D0349,R002,2025-12-19,50,51.1
2797,D0349,R018,2026-06-07,50,51.0
2798,D0350,R014,2026-04-14,10,7.7
2799,D0350,R014,2025-08-25,10,17.7
2800,D0350,R008,2026-06-07,10,8.8
2801,D0350,R021,2026-05-14,10,11.1
2802,D0350,R008,2026-07-09,10,13.4
2803,D0350,R009,2026-01-02,10,11.6
2804,D0350,R014,2026-01-02,10,12.2
2805,D0350,R014,2025-08-31,10,17.1
2806,D0350,R008,2026-02-27,10,6.2
2807,D0351,R023,2025-10-03,41,48.4
2808,D0351,R022,2025-10-01,41,39.7
2809,D0351,R019,2025-09-17,41,37.2
2810,D0351,R022,2026-01-11,41,39.3
2811,D0352,R004,2025-10-29,28,26.8
2812,D0352,R025,2025-09-05,28,30.7
2813,D0352,R025,2025-10-23,28,33.9
2814,D0352,R004,2026-06-25,28,28.6
2815,D0352,R013,2025-11-06,28,30.1
2816,D0352,R012,2025-12-15,28,28.4
2817,D0352,R013,2025-08-06,28,35.1
2818,D0352,R004,2025-08-23,28,30.3
2819,D0352,R012,2026-01-09,28,39.5
2820,D0352,R004,2026-03-10,28,32.3
2821,D0352,R025,2025-12-01,28,30.4
2822,D0353,R025,2025-11-10,97,106.2
2823,D0353,R012,2026-07-15,97,98.1
2824,D0354,R021,2026-07-08,50,56.9
2825,D0354,R021,2025-11-30,50,49.9
2826,D0354,R008,2026-06-27,50,55.5
2827,D0354,R009,2026-03-13,50,47.3
2828,D0354,R014,2025-10-31,50,53.8
2829,D0354,R021,2025-07-16,50,52.4
2830,D0354,R021,2026-04-17,50,56.3
2831,D0354,R008,2026-03-08,50,54.7
2832,D0355,R016,2026-01-07,57,60.5
2833,D0355,R011,2026-04-01,57,55.3
2834,D0355,R011,2026-04-05,57,62.9
2835,D0355,R011,2025-12-08,57,63.4
2836,D0355,R015,2025-08-16,57,67.6
2837,D0355,R010,2025-11-21,57,57.7
2838,D0355,R010,2026-06-07,57,56.9
2839,D0355,R011,2025-12-05,57,64.3
2840,D0356,R003,2025-11-24,99,102.4
2841,D0356,R007,2026-05-21,99,99.0
2842,D0356,R017,2026-06-07,99,108.1
2843,D0357,R015,2026-06-29,64,71.5
2844,D0357,R015,2025-09-28,64,72.5
2845,D0357,R011,2026-03-17,64,62.7
2846,D0357,R011,2025-08-01,64,75.2
2847,D0357,R011,2025-08-12,64,62.4
2848,D0357,R011,2025-12-29,64,70.4
2849,D0357,R010,2025-08-26,64,64.7
2850,D0357,R011,2026-02-27,64,68.0
2851,D0357,R016,2026-03-11,64,61.4
2852,D0357,R015,2025-09-16,64,65.5
2853,D0358,R014,2025-11-21,67,68.7
2854,D0358,R021,2026-01-16,67,75.0
2855,D0358,R009,2025-12-15,67,66.1
2856,D0358,R008,2025-12-07,67,68.7
2857,D0358,R008,2026-04-27,67,71.1
2858,D0358,R021,2026-02-12,67,75.2
2859,D0358,R014,2026-05-09,67,71.0
2860,D0359,R004,2026-05-21,89,96.2
2861,D0359,R013,2026-02-18,89,92.2
2862,D0359,R013,2025-09-24,89,87.0
2863,D0359,R013,2025-12-03,89,93.0
2864,D0359,R004,2025-10-31,89,91.7
2865,D0360,R002,2026-06-14,36,37.1
2866,D0360,R018,2026-02-14,36,32.7
2867,D0360,R020,2025-10-17,36,39.3
2868,D0360,R018,2025-08-17,36,41.4
2869,D0360,R019,2026-01-26,36,36.8
2870,D0360,R023,2026-02-12,36,40.6
2871,D0360,R023,2026-06-22,36,40.4
2872,D0360,R001,2025-08-24,36,42.8
2873,D0361,R014,2026-05-09,91,95.2
2874,D0361,R014,2025-10-05,91,96.1
2875,D0361,R021,2026-01-22,91,97.8
2876,D0361,R008,2026-07-01,91,90.3
2877,D0361,R021,2025-10-31,91,93.7
2878,D0361,R008,2025-09-24,91,91.8
2879,D0361,R008,2026-05-02,91,95.1
2880,D0361,R021,2026-07-07,91,95.6
2881,D0361,R009,2025-08-18,91,90.9
2882,D0362,R023,2026-06-09,37,38.1
2883,D0362,R001,2025-12-02,37,40.8
2884,D0362,R018,2025-08-12,37,41.6
2885,D0362,R020,2026-06-08,37,42.6
2886,D0362,R022,2026-02-05,37,41.7
2887,D0362,R020,2026-04-20,37,36.6
2888,D0362,R002,2026-05-20,37,38.5
2889,D0362,R018,2026-07-13,37,40.3
2890,D0362,R002,2026-04-20,37,38.1
2891,D0363,R025,2025-11-19,71,76.2
2892,D0363,R025,2026-01-26,71,76.0
2893,D0363,R012,2026-04-20,71,79.4
2894,D0363,R025,2026-03-13,71,70.5
2895,D0363,R013,2026-01-10,71,75.3
2896,D0363,R012,2026-04-21,71,75.3
2897,D0364,R004,2025-09-18,22,27.1
2898,D0364,R012,2025-12-24,22,31.9
2899,D0364,R013,2026-04-30,22,23.3
2900,D0364,R013,2026-03-25,22,17.8
2901,D0364,R012,2026-06-24,22,23.1
2902,D0364,R012,2025-10-03,22,23.0
2903,D0364,R025,2026-06-24,22,30.7
2904,D0364,R004,2026-02-14,22,23.6
2905,D0364,R013,2026-04-28,22,26.5
2906,D0364,R025,2026-05-31,22,23.5
2907,D0365,R005,2026-03-05,29,32.0
2908,D0365,R005,2026-06-20,29,34.0
2909,D0365,R024,2026-01-06,29,35.1
2910,D0366,R023,2025-12-29,99,100.0
2911,D0366,R022,2026-04-09,99,102.2
2912,D0367,R020,2026-03-27,58,50.9
2913,D0367,R022,2025-09-22,58,60.9
2914,D0367,R001,2025-12-06,58,66.4
2915,D0367,R020,2026-05-17,58,58.5
2916,D0367,R020,2025-11-25,58,64.1
2917,D0367,R002,2025-10-12,58,58.5
2918,D0367,R023,2026-04-14,58,56.6
2919,D0367,R019,2025-08-27,58,61.9
2920,D0367,R018,2025-12-12,58,65.6
2921,D0367,R002,2026-02-27,58,59.1
2922,D0367,R022,2025-09-08,58,57.9
2923,D0367,R020,2025-12-06,58,56.6
2924,D0368,R008,2026-03-14,62,62.6
2925,D0368,R021,2025-11-28,62,63.7
2926,D0368,R021,2026-02-15,62,68.8
2927,D0368,R021,2025-08-23,62,71.6
2928,D0368,R008,2026-03-14,62,58.3
2929,D0368,R008,2025-12-10,62,66.9
2930,D0368,R014,2025-12-16,62,63.0
2931,D0368,R021,2026-05-03,62,65.0
2932,D0368,R009,2025-07-16,62,65.8
2933,D0369,R015,2025-09-29,71,76.4
2934,D0369,R010,2025-11-16,71,77.4
2935,D0370,R021,2025-07-17,50,53.5
2936,D0370,R009,2026-02-21,50,46.8
2937,D0370,R014,2025-11-05,50,60.1
2938,D0370,R008,2026-07-12,50,52.0
2939,D0370,R008,2026-05-17,50,50.0
2940,D0370,R008,2026-04-28,50,54.4
2941,D0371,R025,2026-06-05,28,34.1
2942,D0371,R012,2026-04-24,28,26.7
2943,D0372,R016,2026-05-04,36,36.5
2944,D0372,R015,2025-09-20,36,43.5
2945,D0372,R016,2026-04-04,36,38.8
2946,D0373,R024,2025-10-12,51,51.9
2947,D0373,R017,2025-10-01,51,55.5
2948,D0373,R017,2026-02-15,51,51.0
2949,D0373,R003,2025-12-27,51,50.3
2950,D0373,R006,2026-01-04,51,51.1
2951,D0373,R007,2025-11-26,51,57.1
2952,D0373,R006,2025-12-06,51,49.2
2953,D0373,R003,2026-04-11,51,54.8
2954,D0373,R005,2025-07-20,51,57.7
2955,D0373,R024,2026-01-17,51,55.1
2956,D0373,R007,2025-07-23,51,56.1
2957,D0373,R024,2025-12-03,51,48.1
2958,D0374,R016,2025-09-07,90,90.8
2959,D0374,R010,2025-07-27,90,87.0
2960,D0374,R015,2026-05-16,90,98.1
2961,D0374,R015,2026-07-01,90,95.7
2962,D0374,R010,2026-03-02,90,89.2
2963,D0374,R015,2025-12-17,90,94.2
2964,D0374,R016,2025-08-29,90,91.1
2965,D0374,R011,2026-03-07,90,90.6
2966,D0374,R015,2026-01-07,90,94.6
2967,D0374,R010,2025-10-09,90,95.1
2968,D0374,R015,2026-01-28,90,92.2
2969,D0374,R010,2026-01-05,90,91.1
2970,D0375,R020,2025-12-10,27,26.9
2971,D0375,R022,2026-02-18,27,26.2
2972,D0375,R022,2026-03-02,27,29.5
2973,D0375,R019,2025-10-03,27,25.2
2974,D0375,R018,2026-05-05,27,26.9
2975,D0375,R019,2026-01-28,27,27.7
2976,D0375,R022,2025-07-25,27,21.7
2977,D0375,R020,2025-10-06,27,24.9
2978,D0375,R022,2025-07-22,27,30.1
2979,D0375,R022,2025-08-14,27,28.7
2980,D0375,R018,2026-03-17,27,29.9
2981,D0375,R001,2025-09-07,27,29.9
2982,D0376,R009,2025-07-19,70,69.4
2983,D0376,R009,2025-12-01,70,62.4
2984,D0376,R009,2026-05-05,70,75.5
2985,D0376,R014,2026-02-15,70,77.6
2986,D0376,R009,2026-01-20,70,71.2
2987,D0376,R009,2026-05-30,70,73.0
2988,D0376,R021,2025-08-18,70,75.9
2989,D0377,R016,2025-11-24,31,28.7
2990,D0377,R010,2025-07-19,31,27.8
2991,D0377,R016,2026-05-09,31,34.1
2992,D0377,R015,2025-12-04,31,31.3
2993,D0377,R015,2026-06-30,31,34.3
2994,D0377,R016,2025-08-29,31,30.8
2995,D0377,R015,2026-06-02,31,36.8
2996,D0378,R004,2026-04-19,6,9.3
2997,D0378,R012,2026-03-20,6,13.4
2998,D0378,R012,2026-06-23,6,13.2
2999,D0378,R004,2025-08-02,6,1.1
3000,D0378,R025,2026-01-29,6,9.9
3001,D0379,R022,2025-12-19,94,97.2
3002,D0379,R001,2026-05-06,94,91.6
3003,D0379,R019,2026-03-26,94,95.5
3004,D0379,R019,2025-09-23,94,98.4
3005,D0379,R020,2026-01-04,94,93.2
3006,D0379,R023,2025-10-08,94,95.8
3007,D0380,R018,2026-04-03,21,26.1
3008,D0380,R002,2026-01-29,21,22.0
3009,D0380,R001,2026-03-31,21,26.6
3010,D0381,R011,2025-11-30,37,39.4
3011,D0381,R015,2025-11-14,37,36.0
3012,D0381,R015,2025-10-31,37,35.0
3013,D0381,R015,2025-09-24,37,40.5
3014,D0381,R015,2026-06-11,37,43.4
3015,D0381,R010,2026-06-26,37,36.1
3016,D0381,R016,2026-01-28,37,32.7
3017,D0381,R011,2026-03-30,37,37.5
3018,D0381,R011,2026-06-15,37,42.4
3019,D0381,R010,2026-03-28,37,32.0
3020,D0381,R016,2025-09-10,37,36.8
3021,D0381,R016,2025-09-01,37,39.4
3022,D0381,R011,2026-01-28,37,39.1
3023,D0381,R010,2026-04-14,37,37.9
3024,D0382,R015,2025-11-19,13,20.5
3025,D0382,R011,2025-11-11,13,19.5
3026,D0382,R015,2025-11-20,13,16.2
3027,D0382,R011,2026-02-20,13,13.6
3028,D0382,R010,2025-07-20,13,19.5
3029,D0382,R016,2026-01-08,13,16.3
3030,D0382,R011,2026-04-01,13,17.9
3031,D0382,R010,2025-07-28,13,15.0
3032,D0382,R011,2025-12-13,13,15.8
3033,D0382,R011,2026-01-09,13,14.6
3034,D0383,R006,2025-09-22,47,51.0
3035,D0383,R003,2025-10-06,47,55.0
3036,D0383,R007,2026-04-13,47,48.1
3037,D0383,R007,2026-03-04,47,49.6
3038,D0384,R025,2026-03-13,52,55.2
3039,D0384,R025,2026-07-03,52,58.6
3040,D0385,R014,2026-04-16,43,49.7
3041,D0385,R008,2026-01-07,43,35.9
3042,D0385,R008,2026-01-27,43,47.7
3043,D0385,R014,2026-06-29,43,42.7
3044,D0385,R009,2026-03-04,43,50.4
3045,D0386,R013,2026-04-29,97,95.4
3046,D0386,R025,2025-10-26,97,102.1
3047,D0386,R013,2025-08-27,97,101.0
3048,D0386,R012,2026-01-14,97,97.3
3049,D0386,R025,2025-10-08,97,98.2
3050,D0386,R012,2026-06-15,97,99.0
3051,D0386,R004,2026-06-10,97,97.5
3052,D0386,R004,2025-11-28,97,95.3
3053,D0386,R012,2025-12-14,97,101.4
3054,D0387,R014,2025-10-02,46,48.0
3055,D0387,R009,2025-08-01,46,47.6
3056,D0388,R004,2026-05-12,30,30.4
3057,D0388,R004,2026-03-07,30,32.0
3058,D0388,R012,2026-05-22,30,31.1
3059,D0388,R004,2025-07-27,30,33.9
3060,D0388,R013,2025-10-15,30,29.4
3061,D0388,R025,2025-12-16,30,36.1
3062,D0388,R013,2026-03-04,30,32.5
3063,D0388,R025,2026-07-13,30,30.0
3064,D0389,R013,2025-09-02,54,52.1
3065,D0389,R004,2026-07-06,54,59.2
3066,D0389,R004,2026-02-09,54,60.4
3067,D0389,R004,2026-05-29,54,52.3
3068,D0389,R012,2026-04-25,54,61.2
3069,D0389,R013,2026-06-03,54,58.8
3070,D0389,R013,2026-01-20,54,54.5
3071,D0389,R025,2026-04-02,54,50.4
3072,D0389,R004,2025-12-11,54,56.1
3073,D0389,R013,2026-03-08,54,53.5
3074,D0390,R024,2026-04-22,29,31.4
3075,D0390,R007,2025-11-16,29,30.6
3076,D0390,R007,2025-12-06,29,26.8
3077,D0390,R024,2025-11-10,29,28.2
